Title,Link,Published Date
Airforce not keen on acquiring QRSAM System,https://idrw.org/airforce-not-keen-on-acquiring-qrsam-system/,"September 11, 2022"
India issues NOTAM for New Ballistic Missile test,https://idrw.org/india-issues-notam-for-new-ballistic-missile-test/,"September 11, 2022"
LUH-WSI: HAL starts work on attack-orientated derivative,https://idrw.org/luh-wsi-hal-starts-work-on-attack-orientated-derivative/,"September 10, 2022"
IAC-II: Navy to go for CATOBAR Configuration,https://idrw.org/iac-ii-navy-to-go-for-catobar-configuration/,"September 10, 2022"
Chinese quality concerns on JF-17 give LCA-Tejas edge in Argentina,https://idrw.org/chinese-quality-concerns-on-jf-17-give-lca-tejas-edge-in-argentina/,"September 9, 2022"
Aero-engine consortium recommends India get a flying testbed for engine testing,https://idrw.org/aero-engine-consortium-recommends-india-get-a-flying-testbed-for-engine-testing/,"September 9, 2022"
Talks are ongoing with 5-6 Countries interested in Akash Missile: BDL,https://idrw.org/talks-are-ongoing-with-5-6-countries-interested-in-akash-missile-bdl/,"September 9, 2022"
LCA-Tejas leads but FA-50 is closing in fighter competition in Malaysia,https://idrw.org/lca-tejas-leads-but-fa-50-is-closing-in-fighter-competition-in-malaysia/,"September 8, 2022"
Will never sell drones to India: Bayraktar CEO,https://idrw.org/will-never-sell-drones-to-india-bayraktar-ceo/,"September 8, 2022"
"Bangladesh plans to buy XUV 500, BLT-72, MPV, and logistics ship from India",https://idrw.org/bangladesh-plans-to-buy-xuv-500-blt-72-mpv-and-logistics-ship-from-india/,"September 8, 2022"
India’s Su-30 fleet to get more Western Air to-Air missile,https://idrw.org/indias-su-30-fleet-to-get-more-western-air-to-air-missile/,"September 7, 2022"
IAF to brainstorm IL-76 replacement soon,https://idrw.org/iaf-to-brainstorm-il-76-replacement-soon/,"September 7, 2022"
"How HAL Missed the Trick by NOT Going for Do 328, Do 428, Do 728",https://idrw.org/how-hal-missed-the-trick-by-not-going-for-do-328-do-428-do-728/,"September 7, 2022"
"DRDO gets clearance to develop Uttam FCR for Su-30MKI, Trials in 2024",https://idrw.org/drdo-gets-clearance-to-develop-uttam-fcr-for-su-30mki-trials-in-2024/,"September 6, 2022"
ADA might offer Tejas Mk2 with the Indigenous engine in the Second batch,https://idrw.org/ada-might-offer-tejas-mk2-with-the-indigenous-engine-in-the-second-batch/,"September 6, 2022"
Understanding China’s Ongoing Defence Projects & How India’s Future Tech Will Be The Gamechanger,https://idrw.org/understanding-chinas-ongoing-defence-projects-how-indias-future-tech-will-be-the-gamechanger/,"September 6, 2022"
India to start testing new steel for Nuclear attack submarine program,https://idrw.org/india-to-start-testing-new-steel-for-nuclear-attack-submarine-program/,"September 5, 2022"
IAF looking to procure 6+1 FRA for the fleet,https://idrw.org/iaf-looking-to-procure-61-fra-for-the-fleet/,"September 5, 2022"
"India Needs 4 Aircraft Carriers,150 TEDBF & 26 Rafale-M",https://idrw.org/india-needs-4-aircraft-carriers150-tedbf-26-rafale-m/,"September 5, 2022"
BDL confirms getting production orders for AAD/ PDV Interceptor missiles,https://idrw.org/bdl-confirms-getting-production-orders-for-aad-pdv-interceptor-missiles/,"September 4, 2022"
65000-T IAC-II in 8 years: CDL MD,https://idrw.org/65000-t-iac-ii-in-8-years-cdl-md/,"September 4, 2022"
ADA plans to windup Tejas MkII program in four years,https://idrw.org/ada-plans-to-windup-tejas-mkii-program-in-four-years/,"September 4, 2022"
India’s anti-ship ballistic missile (ASBM) is ready for trials,https://idrw.org/indias-anti-ship-ballistic-missile-asbm-is-ready-for-trials/,"September 3, 2022"
"INS Vikramaditya LIFT: Touch and Go for F-18, Near impossible for Rafale M",https://idrw.org/ins-vikramaditya-lift-touch-and-go-for-f-18-near-impossible-for-rafale-m/,"September 3, 2022"
SOV-400: Larsen & Toubro Defence promotes midget submarines for Asian Market,https://idrw.org/sov-400-larsen-toubro-defence-promotes-midget-submarines-for-asian-market/,"September 3, 2022"
HAL Team in Argentina for talks on the sale of LCA-Tejas,https://idrw.org/hal-team-in-argentina-for-talks-on-the-sale-of-lca-tejas/,"September 2, 2022"
BSF gets new Indian Made Anti-Drone Guns,https://idrw.org/bsf-gets-new-indian-made-anti-drone-guns/,"September 2, 2022"
TEDBF: ADA Plans to get CDR clearance by 2024,https://idrw.org/tedbf-ada-plans-to-get-cdr-clearance-by-2024/,"September 1, 2022"
IAF looking to induct 127 Indigenous MALE UAV: IAF Chief,https://idrw.org/iaf-looking-to-induct-127-indigenous-male-uav-iaf-chief/,"September 1, 2022"
F-35C Could have been an ideal deck fighter for INS Vikrant,https://idrw.org/f-35c-could-have-been-an-ideal-deck-fighter-for-ins-vikrant/,"September 1, 2022"
Japan ready to cooperate in development of AMCA and Batteries for Submarines : Envoy,https://idrw.org/japan-ready-to-cooperate-in-development-of-amca-and-batteries-for-submarines-envoy/,"August 31, 2022"
IAF Chief denies interest in acquiring Tu-160 strategic bomber,https://idrw.org/iaf-chief-denies-interest-in-acquiring-tu-160-strategic-bomber/,"August 31, 2022"
Indian Navy is testing a new mission computer for its MiG-29K/KUB carrier-borne fighters.,https://idrw.org/indian-navy-is-testing-a-new-mission-computer-for-its-mig-29k-kub-carrier-borne-fighters/,"August 31, 2022"
ideaForge foray into US market with Commercial SWITCH Uav offering,https://idrw.org/ideaforge-foray-into-us-market-with-commercial-switch-uav-offering/,"August 31, 2022"
"Tejas MkII: A Head of the rollout, Government to inject $1.25Billion into the program",https://idrw.org/tejas-mkii-a-head-of-the-rollout-government-to-inject-1-25billion-into-the-program/,"August 30, 2022"
Indian plans to have all the building blocks of the Attack submarine by 2026.,https://idrw.org/indian-plans-to-have-all-the-building-blocks-of-the-attack-submarine-by-2026/,"August 30, 2022"
"This Air force Day, IAF to get the first LCH Squadron",https://idrw.org/this-air-force-day-iaf-to-get-the-first-lch-squadron/,"August 30, 2022"
Royal Air Force to have a Bilateral training exercise in India,https://idrw.org/royal-air-force-to-have-a-bilateral-training-exercise-in-india/,"August 30, 2022"
India offers a full technical evaluation of LCA-Tejas to Argentina,https://idrw.org/india-offers-a-full-technical-evaluation-of-lca-tejas-to-argentina/,"August 29, 2022"
HAL will indigenize over 300 strategically important Line Replacement Units (LRU).,https://idrw.org/hal-will-indigenize-over-300-strategically-important-line-replacement-units-lru/,"August 29, 2022"
INS Vikrant: Killed by Mediocre planning by the Navy,https://idrw.org/ins-vikrant-killed-by-mediocre-planning-by-the-navy/,"August 29, 2022"
Indian Army to upgrade BMP-2 with see-through armor and nigh-war fighting capabilities.,https://idrw.org/indian-army-to-upgrade-bmp-2-with-see-through-armor-and-nigh-war-fighting-capabilities/,"August 28, 2022"
"INS Vikrant LIFT: Touch and Go for F-18, Near impossible for Rafale M",https://idrw.org/ins-vikrant-lift-touch-and-go-for-f-18-near-impossible-for-rafale-m/,"August 28, 2022"
"India to stick with Martin Baker ejection seat for LCA MKII, AMCA, and TEDBF program",https://idrw.org/india-to-stick-with-martin-baker-ejection-seat-for-lca-mkii-amca-and-tedbf-program/,"August 28, 2022"
Tu-160: Leasing of Hangar Queens will be disastrous for the Indian Military,https://idrw.org/tu-160-leasing-of-hangar-queens-will-be-disastrous-for-the-indian-military/,"August 28, 2022"
"Project-75I: German and S Korea bid in, Spanish offer hanging in balance",https://idrw.org/project-75i-german-and-s-korea-bid-in-spanish-offer-hanging-in-balance/,"August 27, 2022"
Project Veda: DRDO starts fabrication of Defence satellite launch Vehicle,https://idrw.org/project-veda-drdo-starts-fabrication-of-defence-satellite-launch-vehicle/,"August 27, 2022"
‘War Threatens Ukrainian Component Supply for Tejas; HAL On The Hunt for Indigenous Replacement,https://idrw.org/war-threatens-ukrainian-component-supply-for-tejas-hal-on-the-hunt-for-indigenous-replacement/,"August 27, 2022"
DRDO’S Light Tank is named ” Zorawar”. DAC AoN next month,https://idrw.org/drdos-light-tank-is-named-zorawar-dac-aon-next-month/,"August 26, 2022"
Eurofighter consortium might put Dassault in backfoot in Indian MRFA tender,https://idrw.org/eurofighter-consortium-might-put-dassault-in-backfoot-in-indian-mrfa-tender/,"August 26, 2022"
India to conclude LCA-Tejas deal with Malaysia soon,https://idrw.org/india-to-conclude-lca-tejas-deal-with-malaysia-soon/,"August 21, 2022"
"Vietnam drops Akash NG, to go for the Israeli Barak-8 Air Defense system",https://idrw.org/vietnam-drops-akash-ng-to-go-for-the-israeli-barak-8-air-defense-system/,"August 21, 2022"
S4 to head for sea trials in 2023,https://idrw.org/s4-to-head-for-sea-trials-in-2023/,"August 20, 2022"
IAF planning Six more EMB-145 AEW platforms,https://idrw.org/iaf-planning-six-more-emb-145-aew-platforms/,"August 20, 2022"
"Russia rolls out the Export version of Armata battle tank, eyes Indian Army’s FRCV Tender",https://idrw.org/russia-rolls-out-the-export-version-of-armata-battle-tank-eyes-indian-armys-frcv-tender/,"August 20, 2022"
India to offer BrahMos-A to Su-30 Operators,https://idrw.org/india-to-offer-brahmos-a-to-su-30-operators/,"August 19, 2022"
Russia-India to work on BrahMos equipped Missile Boat for Export Market,https://idrw.org/russia-india-to-work-on-brahmos-equipped-missile-boat-for-export-market/,"August 19, 2022"
"A Terrorist, a Proxy-State and Falling Approval Ratings: How Joe Biden’s Presidency Depended Upon CIA Strike on Al Qaeda Chief",https://idrw.org/a-terrorist-a-proxy-state-and-falling-approval-ratings-how-joe-bidens-presidency-depended-upon-cia-strike-on-al-qaeda-chief/,"August 19, 2022"
"First flight of Su-75 delayed, India still among the first countries to be offered jet: Russia",https://idrw.org/first-flight-of-su-75-delayed-india-still-among-the-first-countries-to-be-offered-jet-russia/,"August 18, 2022"
Sudanese Armed Forces operating Indian-made Akash SAMs?,https://idrw.org/sudanese-armed-forces-operating-indian-made-akash-sams/,"August 18, 2022"
HTFE-25 jet Powered HALE UAV could be ideal for long-endurance operations,https://idrw.org/htfe-25-jet-powered-hale-uav-could-be-ideal-for-long-endurance-operations/,"August 18, 2022"
Saras Mk2 Rollout Planned by 2024,https://idrw.org/saras-mk2-rollout-planned-by-2024/,"August 17, 2022"
"Mig-35 offered, Talks with India on Sukhoi-30 upgrade program soon: UAC",https://idrw.org/mig-35-offered-talks-with-india-on-sukhoi-30-upgrade-program-soon-uac/,"August 17, 2022"
Powering the Navy on the High Seas: GE Marine Engine Star of INS Vikrant,https://idrw.org/powering-the-navy-on-the-high-seas-ge-marine-engine-star-of-ins-vikrant/,"August 17, 2022"
Rafale vs F-35: It’s important to move from Unit cost and focus on operating costs,https://idrw.org/rafale-vs-f-35-its-important-to-move-from-unit-cost-and-focus-on-operating-costs/,"August 16, 2022"
If Taiwan can why can’t India build Diesel submarines?,https://idrw.org/if-taiwan-can-why-cant-india-build-diesel-submarines/,"August 16, 2022"
The US should keep its Cancel culturist away from the Indian Armed Forces,https://idrw.org/the-us-should-keep-its-cancel-culturist-away-from-the-indian-armed-forces/,"August 16, 2022"
"LRDE concludes Uttam AESA FCR Program, 4 Derivates being readied",https://idrw.org/lrde-concludes-uttam-aesa-fcr-program-4-derivates-being-readied/,"August 15, 2022"
With Buzz around Strategic bomber’s DRDO Advancing work on ALBM Programs.,https://idrw.org/with-buzz-around-strategic-bombers-drdo-advancing-work-on-albm-programs/,"August 15, 2022"
Not enough Force Multipliers with Indian Air Force: Ex- IAF Chief,https://idrw.org/not-enough-force-multipliers-with-indian-air-force-ex-iaf-chief/,"August 15, 2022"
"After MQ-9 Sea Guardian, the Indian Navy keen on MQ-4C Triton UAS",https://idrw.org/after-mq-9-sea-guardian-the-indian-navy-keen-on-mq-4c-triton-uas/,"August 14, 2022"
Need to export LCA Mk1 and Mk2 to flourish Indian MIC: Ex-IAF Chief,https://idrw.org/need-to-export-lca-mk1-and-mk2-to-flourish-indian-mic-ex-iaf-chief/,"August 14, 2022"
Not aware of India negotiating for Tu-160 with Russia: Ex- IAF Chief,https://idrw.org/not-aware-of-india-negotiating-for-tu-160-with-russia-ex-iaf-chief/,"August 14, 2022"
"Philippines cancels Russian helicopter deal, Considering ALH-Dhruv purchase from India",https://idrw.org/philippines-cancels-russian-helicopter-deal-considering-alh-dhruv-purchase-from-india/,"August 13, 2022"
Indian Army issues RFP for Night Sights (TI) for Sniper Rifles,https://idrw.org/indian-army-issues-rfp-for-night-sights-ti-for-sniper-rifles/,"August 13, 2022"
US to offer Heavy modified F-35 to India?,https://idrw.org/us-to-offer-heavy-modified-f-35-to-india/,"August 13, 2022"
BrahMos-2: Will have over 60% Indian technology,https://idrw.org/brahmos-2-will-have-over-60-indian-technology/,"August 12, 2022"
India exploring the construction of Missile silos,https://idrw.org/india-exploring-the-construction-of-missile-silos/,"August 12, 2022"
"Sanctioned Western chips and electronics may still find a way to Russia, says think tank",https://idrw.org/sanctioned-western-chips-and-electronics-may-still-find-a-way-to-russia-says-think-tank/,"August 12, 2022"
Project Vishnu: DRDO plans fresh trials of the scramjet engine for a longer duration,https://idrw.org/project-vishnu-drdo-plans-fresh-trials-of-the-scramjet-engine-for-a-longer-duration/,"August 11, 2022"
DRDO starts Prototyping work of Anti-Torpedo-Torpedo (ATT),https://idrw.org/drdo-starts-prototyping-work-of-anti-torpedo-torpedo-att/,"August 11, 2022"
Flight Atlantic-91: India’s Su-30K Pilot recounts Radar lock incident with Pakistani F-16,https://idrw.org/flight-atlantic-91-indias-su-30k-pilot-recounts-radar-lock-with-pakistani-f-16/,"August 11, 2022"
RAAF Team likely to visit India later this year to check out LCA-LIFT,https://idrw.org/raaf-team-likely-to-visit-india-later-this-year-to-check-out-lca-lift/,"August 10, 2022"
S-80 will exceed the Indian Navy’s requirements: Spanish Envoy,https://idrw.org/s-80-will-exceed-the-indian-navys-requirements-spanish-envoy/,"August 10, 2022"
HTT-40: HAL betting on Light Attack Aircraft variant to drive export,https://idrw.org/htt-40-hal-betting-on-light-attack-aircraft-variant-to-drive-export/,"August 9, 2022"
India to offer Naval warships and Brahmos to Chile,https://idrw.org/india-to-offer-naval-warships-and-brahmos-to-chile/,"August 9, 2022"
"Tu-160 should be interim, India should still work on Medium-Range Stealth Bomber",https://idrw.org/tu-160-should-be-interim-india-should-still-work-on-medium-range-stealth-bomber/,"August 9, 2022"
"After Astra, India’s Su-30 fleet set to get Israeli I-Derby ER BVRAAMs",https://idrw.org/after-astra-indias-su-30-fleet-set-to-get-israeli-i-derby-er-bvraams/,"August 8, 2022"
P-75I: Will German comeback boost Indian Navy’s Tender?,https://idrw.org/p-75i-will-german-comeback-boost-indian-navys-tender/,"August 8, 2022"
2035: Why IAF will never reach its 42 Squadron Strength,https://idrw.org/2035-why-iaf-will-never-reach-its-42-squadron-strength/,"August 8, 2022"
AMCA: IWT Model shows some of the Design characteristics of India’s 5th Gen jet,https://idrw.org/amca-iwt-model-shows-some-of-the-design-characteristics-of-indias-5th-gen-jet/,"August 7, 2022"
India needs Strategic bomber fleet for Nuclear delivery: Former IAF Chief,https://idrw.org/india-needs-strategic-bomber-fleet-for-nuclear-delivery-former-iaf-chief/,"August 7, 2022"
